source_label,query_used,fdcId,description,dataType,calories,protein,fat,carbohydrates,normalized_description
tacos,mexican tortilla with meat and vegetables,2710116,"Soup, vegetable, with meat",Survey (FNDDS),44.0,3.36,1.6,4.04,soup vegetable with meat
tacos,mexican tortilla with meat and vegetables,2710134,"Toddler meal, meat and vegetables",Survey (FNDDS),77.0,3.49,3.34,8.33,toddler meal meat and vegetables
tacos,mexican tortilla with meat and vegetables,2710130,Baby Toddler vegetables and meat,Survey (FNDDS),64.0,2.95,1.08,11.18,baby toddler vegetables and meat
tacos,mexican tortilla with meat and vegetables,2705790,Topping from meat and vegetable pizza,Survey (FNDDS),299.0,17.55,22.03,7.66,topping from meat and vegetable pizza
tacos,mexican tortilla with meat and vegetables,2706471,Spaghetti sauce with meat and added vegetables,Survey (FNDDS),86.0,6.03,4.13,6.05,spaghetti sauce with meat and added vegetables
tacos,mexican tortilla with meat and vegetables,2705812,Alfredo sauce with meat and added vegetables,Survey (FNDDS),148.0,6.47,12.53,2.15,alfredo sauce with meat and added vegetables
tacos,mexican tortilla with meat and vegetables,2709361,"Baby Toddler fruit, vegetables, and meat",Survey (FNDDS),75.0,2.63,1.06,14.14,baby toddler fruit vegetables and meat
tacos,mexican tortilla with meat and vegetables,167720,"Babyfood, meat, beef with vegetables, toddler",SR Legacy,288.0,3.5,2.1,8.72,babyfood meat beef with vegetables toddler
tacos,mexican tortilla with meat and vegetables,2708796,Chow fun noodles with meat and vegetables,Survey (FNDDS),102.0,7.09,2.74,11.51,chow fun noodles with meat and vegetables
tacos,mexican tortilla with meat and vegetables,2708982,"Congee, with meat, poultry, and/or seafood, and vegetables",Survey (FNDDS),48.0,2.73,0.7,7.44,congee with meat poultry and or seafood and vegetables
tacos,mexican tortilla with meat and vegetables,2707122,"Meat loaf with potatoes, vegetable, frozen meal",Survey (FNDDS),134.0,6.66,7.4,10.13,meat loaf with potatoes vegetable frozen meal
tacos,mexican tortilla with meat and vegetables,2707295,"Egg white, omelet, scrambled, or fried, with meat and vegetables",Survey (FNDDS),104.0,10.01,6.05,2.43,egg white omelet scrambled or fried with meat and vegetables
tacos,mexican tortilla with meat and vegetables,2707305,"Egg substitute, omelet, scrambled, or fried, with meat and vegetables",Survey (FNDDS),101.0,9.48,6.05,2.15,egg substitute omelet scrambled or fried with meat and vegetables
